exam_id,exam_type,license_type,year_label,exam_round,exam_date_label,question_id,question_no,section_no,section_name,question_type,prompt,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,full_question_text,correct_answer,explanation,source_question_file,source_answer_file
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q202,202,3,道路交通法関係,single_select,赤信号に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,赤色の灯火でも、周囲に車両がなければ自由に進行できる。,赤色の灯火は徐行すれば停止位置を越えてよい意味である。,赤色の灯火は大型車だけ停止すればよい。,赤色の灯火では、車両等は停止位置を越えて進行してはならない。,,,,,"赤信号に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 赤色の灯火でも、周囲に車両がなければ自由に進行できる。
2. 赤色の灯火は徐行すれば停止位置を越えてよい意味である。
3. 赤色の灯火は大型車だけ停止すればよい。
4. 赤色の灯火では、車両等は停止位置を越えて進行してはならない。",4,赤信号については、「赤色の灯火では、車両等は停止位置を越えて進行してはならない。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q203,203,3,道路交通法関係,multiple_select,道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。,黄色の灯火は青色の灯火と同じ意味であり、常に進行できる。,左折時の徐行義務は大型貨物自動車にはない。,黄色の灯火では、原則として停止位置を越えて進行してはならないが、安全に停止できない場合は例外がある。,左折するときは、あらかじめできる限り道路の左側端に寄り、左側端に沿って徐行する。,,,,,"道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。
1. 黄色の灯火は青色の灯火と同じ意味であり、常に進行できる。
2. 左折時の徐行義務は大型貨物自動車にはない。
3. 黄色の灯火では、原則として停止位置を越えて進行してはならないが、安全に停止できない場合は例外がある。
4. 左折するときは、あらかじめできる限り道路の左側端に寄り、左側端に沿って徐行する。","3,4",正しい記述は「黄色信号」と「左折方法」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q204,204,3,道路交通法関係,single_select,青矢印信号に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。,青色の矢印信号は車両には適用されない。,青色の矢印信号では、黄色又は赤色の灯火にかかわらず、矢印の方向に進行できる。,青色の矢印信号は、矢印と反対方向に進行できる意味である。,青色の矢印信号では、すべての方向に自由に進行できる。,,,,,"青矢印信号に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 青色の矢印信号は車両には適用されない。
2. 青色の矢印信号では、黄色又は赤色の灯火にかかわらず、矢印の方向に進行できる。
3. 青色の矢印信号は、矢印と反対方向に進行できる意味である。
4. 青色の矢印信号では、すべての方向に自由に進行できる。",2,青矢印信号については、「青色の矢印信号では、黄色又は赤色の灯火にかかわらず、矢印の方向に進行できる。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q205,205,3,道路交通法関係,true_false_group,道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。,横断歩道等に歩行者等がいるときは、直前で一時停止し、通行を妨げてはならない。,横断歩道では徐行すれば一時停止は不要である。,警察官は、過積載をしている自動車の運転者に対し、必要な応急措置を命ずることができる。,過積載は道路交通法では扱われない。,,,,,"道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。
1. 横断歩道等に歩行者等がいるときは、直前で一時停止し、通行を妨げてはならない。
2. 横断歩道では徐行すれば一時停止は不要である。
3. 警察官は、過積載をしている自動車の運転者に対し、必要な応急措置を命ずることができる。
4. 過積載は道路交通法では扱われない。","適-1,3;不適-2,4",１と３は、それぞれ「横断歩道」「過積載の応急措置」の原則に合っている。２と４は、要件や判断基準が原則と異なるため不適切である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q206,206,3,道路交通法関係,single_select,交差点進入禁止に関する次の記述のうち、誤っているものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,前方の状況により交差点内で停止し交差道路の通行を妨げるおそれがあるときは、交差点に入ってはならない。,交差点で右折する場合、直進又は左折しようとする車両等の進行妨害をしてはならない。,自動車運転中は、緊急やむを得ない場合等を除き、手で保持する携帯電話等を通話のため使用してはならない。,交差道路の通行妨害は歩行者にだけ関係する。,,,,,"交差点進入禁止に関する次の記述のうち、誤っているものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 前方の状況により交差点内で停止し交差道路の通行を妨げるおそれがあるときは、交差点に入ってはならない。
2. 交差点で右折する場合、直進又は左折しようとする車両等の進行妨害をしてはならない。
3. 自動車運転中は、緊急やむを得ない場合等を除き、手で保持する携帯電話等を通話のため使用してはならない。
4. 交差道路の通行妨害は歩行者にだけ関係する。",4,交差点進入禁止については、「前方の状況により交差点内で停止し交差道路の通行を妨げるおそれがあるときは、交差点に入ってはならない。」が基本である。正答の選択肢はこの原則と異なるため誤りである。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q207,207,3,道路交通法関係,single_select,優先道路に関する次の記述のうち、正しいものを１つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。,交差道路が明らかに広い場合でも、速度を落とす必要はない。,優先道路の概念は高速道路だけに適用される。,交通整理のない交差点で交差道路が優先道路等の場合、徐行しなければならない。,優先道路と交差するときは、必ず一時停止しなければならない。,,,,,"優先道路に関する次の記述のうち、正しいものを１つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。
1. 交差道路が明らかに広い場合でも、速度を落とす必要はない。
2. 優先道路の概念は高速道路だけに適用される。
3. 交通整理のない交差点で交差道路が優先道路等の場合、徐行しなければならない。
4. 優先道路と交差するときは、必ず一時停止しなければならない。",3,優先道路については、「交通整理のない交差点で交差道路が優先道路等の場合、徐行しなければならない。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q208,208,3,道路交通法関係,multiple_select,道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。安全確保の観点から判断しなさい。,使用者への指示は、積載物が軽い場合だけに限られる。,左折するときは、あらかじめできる限り道路の左側端に寄り、左側端に沿って徐行する。,過積載防止に必要な運行管理を行っていない使用者に対し、公安委員会は必要な措置をとることを指示できる。,左折時は道路中央に寄って加速する。,,,,,"道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。安全確保の観点から判断しなさい。
1. 使用者への指示は、積載物が軽い場合だけに限られる。
2. 左折するときは、あらかじめできる限り道路の左側端に寄り、左側端に沿って徐行する。
3. 過積載防止に必要な運行管理を行っていない使用者に対し、公安委員会は必要な措置をとることを指示できる。
4. 左折時は道路中央に寄って加速する。","2,3",正しい記述は「左折方法」と「使用者への指示」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q209,209,3,道路交通法関係,true_false_group,道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。,交差点で右折する場合、直進又は左折しようとする車両等の進行妨害をしてはならない。,進行妨害の禁止は信号機のある交差点では適用されない。,安全地帯の側方を通過する場合、歩行者がいるときは徐行しなければならない。,安全地帯に歩行者がいる場合でも、警音器を鳴らせば速度を落とす必要はない。,,,,,"道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。
1. 交差点で右折する場合、直進又は左折しようとする車両等の進行妨害をしてはならない。
2. 進行妨害の禁止は信号機のある交差点では適用されない。
3. 安全地帯の側方を通過する場合、歩行者がいるときは徐行しなければならない。
4. 安全地帯に歩行者がいる場合でも、警音器を鳴らせば速度を落とす必要はない。","適-1,3;不適-2,4",１と３は、それぞれ「右折時の進行妨害禁止」「安全地帯」の原則に合っている。２と４は、要件や判断基準が原則と異なるため不適切である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q210,210,3,道路交通法関係,single_select,追越しに関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,追越しとは、同一車線で前車に追従することをいう。,追越しは進路を変えない場合だけをいう。,追越しは歩行者を追い抜く場合だけに使う用語である。,追越しとは、他の車両等に追い付いた場合に進路を変えて側方を通過し、その前方に出ることをいう。,,,,,"追越しに関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 追越しとは、同一車線で前車に追従することをいう。
2. 追越しは進路を変えない場合だけをいう。
3. 追越しは歩行者を追い抜く場合だけに使う用語である。
4. 追越しとは、他の車両等に追い付いた場合に進路を変えて側方を通過し、その前方に出ることをいう。",4,追越しについては、「追越しとは、他の車両等に追い付いた場合に進路を変えて側方を通過し、その前方に出ることをいう。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q211,211,3,道路交通法関係,combination,事故時の措置について、次のＡ、Ｂ、Ｃに入るべき字句を選択肢から選びなさい。交通事故があったときは、直ちに車両を停止し、（Ａ）し、道路における（Ｂ）する等必要な措置を講じ、警察官に事故発生の（Ｃ）等を報告する。,負傷者を救護,荷主に請求,危険を防止,運賃を確認,日時及び場所,運転免許番号,積載率,営業区域,"事故時の措置について、次のＡ、Ｂ、Ｃに入るべき字句を選択肢から選びなさい。交通事故があったときは、直ちに車両を停止し、（Ａ）し、道路における（Ｂ）する等必要な措置を講じ、警察官に事故発生の（Ｃ）等を報告する。
1. 負傷者を救護
2. 荷主に請求
3. 危険を防止
4. 運賃を確認
5. 日時及び場所
6. 運転免許番号
7. 積載率
8. 営業区域",A-1;B-3;C-5,事故時は停止、負傷者救護、危険防止、警察への報告が基本である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q212,212,3,道路交通法関係,single_select,過積載の応急措置に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。,過積載は道路交通法では扱われない。,警察官は、過積載をしている自動車の運転者に対し、必要な応急措置を命ずることができる。,過積載を発見した警察官は、運転者に応急措置を命ずることができない。,過積載の応急措置命令は、荷主だけが行う。,,,,,"過積載の応急措置に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 過積載は道路交通法では扱われない。
2. 警察官は、過積載をしている自動車の運転者に対し、必要な応急措置を命ずることができる。
3. 過積載を発見した警察官は、運転者に応急措置を命ずることができない。
4. 過積載の応急措置命令は、荷主だけが行う。",2,過積載の応急措置については、「警察官は、過積載をしている自動車の運転者に対し、必要な応急措置を命ずることができる。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q213,213,3,道路交通法関係,multiple_select,道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。法令上の原則に基づいて判断しなさい。,過積載防止に必要な運行管理を行っていない使用者に対し、公安委員会は必要な措置をとることを指示できる。,積載物の高さは、原則として3.8メートルから積載場所の高さを減じたものを超えてはならない。,公安委員会は過積載防止に関して使用者へ一切指示できない。,積載高さは常に5メートルまで自由である。,,,,,"道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。法令上の原則に基づいて判断しなさい。
1. 過積載防止に必要な運行管理を行っていない使用者に対し、公安委員会は必要な措置をとることを指示できる。
2. 積載物の高さは、原則として3.8メートルから積載場所の高さを減じたものを超えてはならない。
3. 公安委員会は過積載防止に関して使用者へ一切指示できない。
4. 積載高さは常に5メートルまで自由である。","1,2",正しい記述は「使用者への指示」と「積載高さ」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q214,214,3,道路交通法関係,single_select,荷主への命令に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,荷主への命令は公安委員会が常に勧告として行うだけである。,荷主が過積載を要求しても、道路交通法上の措置はない。,運送引受け禁止命令は運転者が荷主に口頭で行う。,荷主が過積載運転を要求し反復のおそれがある場合、警察署長は運送引受け禁止を命ずることができる。,,,,,"荷主への命令に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 荷主への命令は公安委員会が常に勧告として行うだけである。
2. 荷主が過積載を要求しても、道路交通法上の措置はない。
3. 運送引受け禁止命令は運転者が荷主に口頭で行う。
4. 荷主が過積載運転を要求し反復のおそれがある場合、警察署長は運送引受け禁止を命ずることができる。",4,荷主への命令については、「荷主が過積載運転を要求し反復のおそれがある場合、警察署長は運送引受け禁止を命ずることができる。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q215,215,3,道路交通法関係,true_false_group,道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。試験対策として、もっとも適切な記述を選びなさい。,自動車運転中は、緊急やむを得ない場合等を除き、手で保持する携帯電話等を通話のため使用してはならない。,停止中か走行中かにかかわらず、エンジンをかけた瞬間からすべての通話が禁止される。,青色の矢印信号では、黄色又は赤色の灯火にかかわらず、矢印の方向に進行できる。,青色の矢印信号は、矢印と反対方向に進行できる意味である。,,,,,"道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。試験対策として、もっとも適切な記述を選びなさい。
1. 自動車運転中は、緊急やむを得ない場合等を除き、手で保持する携帯電話等を通話のため使用してはならない。
2. 停止中か走行中かにかかわらず、エンジンをかけた瞬間からすべての通話が禁止される。
3. 青色の矢印信号では、黄色又は赤色の灯火にかかわらず、矢印の方向に進行できる。
4. 青色の矢印信号は、矢印と反対方向に進行できる意味である。","適-1,3;不適-2,4",１と３は、それぞれ「携帯電話使用」「青矢印信号」の原則に合っている。２と４は、要件や判断基準が原則と異なるため不適切である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q216,216,3,道路交通法関係,single_select,安全地帯に関する次の記述のうち、誤っているものを１つ選びなさい。安全確保の観点から判断しなさい。,交通整理のない交差点で交差道路が優先道路等の場合、徐行しなければならない。,安全地帯に歩行者がいる場合でも、警音器を鳴らせば速度を落とす必要はない。,安全地帯の側方を通過する場合、歩行者がいるときは徐行しなければならない。,道路交通法は、道路における危険防止、交通の安全と円滑、交通に起因する障害防止を目的とする。,,,,,"安全地帯に関する次の記述のうち、誤っているものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 交通整理のない交差点で交差道路が優先道路等の場合、徐行しなければならない。
2. 安全地帯に歩行者がいる場合でも、警音器を鳴らせば速度を落とす必要はない。
3. 安全地帯の側方を通過する場合、歩行者がいるときは徐行しなければならない。
4. 道路交通法は、道路における危険防止、交通の安全と円滑、交通に起因する障害防止を目的とする。",2,安全地帯については、「安全地帯の側方を通過する場合、歩行者がいるときは徐行しなければならない。」が基本である。正答の選択肢はこの原則と異なるため誤りである。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q217,217,3,道路交通法関係,single_select,通学通園バスに関する次の記述のうち、正しいものを１つ選びなさい。法令上の原則に基づいて判断しなさい。,児童等の乗降のため非常点滅表示灯をつけて停車している通学通園バスの側方を通過するときは、徐行して安全確認する必要がある。,通学通園バスの側方は、通常速度で通過してよい。,非常点滅表示灯をつけた通学通園バスは、追越し禁止標識がなければ安全確認不要である。,通学通園バスに関する義務は夜間だけ適用される。,,,,,"通学通園バスに関する次の記述のうち、正しいものを１つ選びなさい。法令上の原則に基づいて判断しなさい。
1. 児童等の乗降のため非常点滅表示灯をつけて停車している通学通園バスの側方を通過するときは、徐行して安全確認する必要がある。
2. 通学通園バスの側方は、通常速度で通過してよい。
3. 非常点滅表示灯をつけた通学通園バスは、追越し禁止標識がなければ安全確認不要である。
4. 通学通園バスに関する義務は夜間だけ適用される。",1,通学通園バスについては、「児童等の乗降のため非常点滅表示灯をつけて停車している通学通園バスの側方を通過するときは、徐行して安全確認する必要がある。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q218,218,3,道路交通法関係,multiple_select,道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。実務での運行管理を想定して判断しなさい。,横断歩道等に歩行者等がいるときは、直前で一時停止し、通行を妨げてはならない。,積載物の高さは、車両の長さを超えなければ制限がない。,横断歩道では徐行すれば一時停止は不要である。,積載物の高さは、原則として3.8メートルから積載場所の高さを減じたものを超えてはならない。,,,,,"道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 横断歩道等に歩行者等がいるときは、直前で一時停止し、通行を妨げてはならない。
2. 積載物の高さは、車両の長さを超えなければ制限がない。
3. 横断歩道では徐行すれば一時停止は不要である。
4. 積載物の高さは、原則として3.8メートルから積載場所の高さを減じたものを超えてはならない。","1,4",正しい記述は「積載高さ」と「横断歩道」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q219,219,3,道路交通法関係,true_false_group,道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。試験対策として、もっとも適切な記述を選びなさい。,道路交通法は、道路における危険防止、交通の安全と円滑、交通に起因する障害防止を目的とする。,道路交通法は、自動車の登録手続だけを定める法律である。,左折するときは、あらかじめできる限り道路の左側端に寄り、左側端に沿って徐行する。,左折時の徐行義務は大型貨物自動車にはない。,,,,,"道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。試験対策として、もっとも適切な記述を選びなさい。
1. 道路交通法は、道路における危険防止、交通の安全と円滑、交通に起因する障害防止を目的とする。
2. 道路交通法は、自動車の登録手続だけを定める法律である。
3. 左折するときは、あらかじめできる限り道路の左側端に寄り、左側端に沿って徐行する。
4. 左折時の徐行義務は大型貨物自動車にはない。","適-1,3;不適-2,4",１と３は、それぞれ「道路交通法の目的」「左折方法」の原則に合っている。２と４は、要件や判断基準が原則と異なるため不適切である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q220,220,3,道路交通法関係,single_select,赤信号に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。,赤色の灯火は大型車だけ停止すればよい。,赤色の灯火では、車両等は停止位置を越えて進行してはならない。,赤色の灯火でも、周囲に車両がなければ自由に進行できる。,赤色の灯火は徐行すれば停止位置を越えてよい意味である。,,,,,"赤信号に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 赤色の灯火は大型車だけ停止すればよい。
2. 赤色の灯火では、車両等は停止位置を越えて進行してはならない。
3. 赤色の灯火でも、周囲に車両がなければ自由に進行できる。
4. 赤色の灯火は徐行すれば停止位置を越えてよい意味である。",2,赤信号については、「赤色の灯火では、車両等は停止位置を越えて進行してはならない。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q221,221,3,道路交通法関係,combination,事故時の措置について、次のＡ、Ｂ、Ｃに入るべき字句を選択肢から選びなさい。交通事故があったときは、直ちに車両を停止し、（Ａ）し、道路における（Ｂ）する等必要な措置を講じ、警察官に事故発生の（Ｃ）等を報告する。,負傷者を救護,荷主に請求,危険を防止,運賃を確認,日時及び場所,運転免許番号,積載率,営業区域,"事故時の措置について、次のＡ、Ｂ、Ｃに入るべき字句を選択肢から選びなさい。交通事故があったときは、直ちに車両を停止し、（Ａ）し、道路における（Ｂ）する等必要な措置を講じ、警察官に事故発生の（Ｃ）等を報告する。
1. 負傷者を救護
2. 荷主に請求
3. 危険を防止
4. 運賃を確認
5. 日時及び場所
6. 運転免許番号
7. 積載率
8. 営業区域",A-1;B-3;C-5,事故時は停止、負傷者救護、危険防止、警察への報告が基本である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q222,222,3,道路交通法関係,single_select,青矢印信号に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,青色の矢印信号は、矢印と反対方向に進行できる意味である。,青色の矢印信号では、すべての方向に自由に進行できる。,青色の矢印信号は車両には適用されない。,青色の矢印信号では、黄色又は赤色の灯火にかかわらず、矢印の方向に進行できる。,,,,,"青矢印信号に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 青色の矢印信号は、矢印と反対方向に進行できる意味である。
2. 青色の矢印信号では、すべての方向に自由に進行できる。
3. 青色の矢印信号は車両には適用されない。
4. 青色の矢印信号では、黄色又は赤色の灯火にかかわらず、矢印の方向に進行できる。",4,青矢印信号については、「青色の矢印信号では、黄色又は赤色の灯火にかかわらず、矢印の方向に進行できる。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q223,223,3,道路交通法関係,multiple_select,道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。,横断歩道に歩行者がいても、警音器を鳴らせば通過できる。,追越しは進路を変えない場合だけをいう。,横断歩道等に歩行者等がいるときは、直前で一時停止し、通行を妨げてはならない。,追越しとは、他の車両等に追い付いた場合に進路を変えて側方を通過し、その前方に出ることをいう。,,,,,"道路交通法に関する次の記述のうち、正しいものを２つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。
1. 横断歩道に歩行者がいても、警音器を鳴らせば通過できる。
2. 追越しは進路を変えない場合だけをいう。
3. 横断歩道等に歩行者等がいるときは、直前で一時停止し、通行を妨げてはならない。
4. 追越しとは、他の車両等に追い付いた場合に進路を変えて側方を通過し、その前方に出ることをいう。","3,4",正しい記述は「横断歩道」と「追越し」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q224,224,3,道路交通法関係,single_select,交差点進入禁止に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。,交差道路の通行妨害は歩行者にだけ関係する。,前方の状況により交差点内で停止し交差道路の通行を妨げるおそれがあるときは、交差点に入ってはならない。,青信号であれば、交差点内で停止するおそれがあっても必ず進入できる。,交差点内で停止するおそれがある場合は、徐行すれば必ず進入できる。,,,,,"交差点進入禁止に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 交差道路の通行妨害は歩行者にだけ関係する。
2. 前方の状況により交差点内で停止し交差道路の通行を妨げるおそれがあるときは、交差点に入ってはならない。
3. 青信号であれば、交差点内で停止するおそれがあっても必ず進入できる。
4. 交差点内で停止するおそれがある場合は、徐行すれば必ず進入できる。",2,交差点進入禁止については、「前方の状況により交差点内で停止し交差道路の通行を妨げるおそれがあるときは、交差点に入ってはならない。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q225,225,3,道路交通法関係,true_false_group,道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。,交通整理のない交差点で交差道路が優先道路等の場合、徐行しなければならない。,優先道路と交差するときは、必ず一時停止しなければならない。,荷主が過積載運転を要求し反復のおそれがある場合、警察署長は運送引受け禁止を命ずることができる。,荷主が過積載を要求しても、道路交通法上の措置はない。,,,,,"道路交通法関係に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。
1. 交通整理のない交差点で交差道路が優先道路等の場合、徐行しなければならない。
2. 優先道路と交差するときは、必ず一時停止しなければならない。
3. 荷主が過積載運転を要求し反復のおそれがある場合、警察署長は運送引受け禁止を命ずることができる。
4. 荷主が過積載を要求しても、道路交通法上の措置はない。","適-1,3;不適-2,4",１と３は、それぞれ「優先道路」「荷主への命令」の原則に合っている。２と４は、要件や判断基準が原則と異なるため不適切である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q226,226,3,道路交通法関係,single_select,左折方法に関する次の記述のうち、誤っているものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,左折するときは、あらかじめできる限り道路の左側端に寄り、左側端に沿って徐行する。,交通事故があったときは、直ちに停止し、負傷者救護、危険防止、警察官への報告等を行う必要がある。,児童等の乗降のため非常点滅表示灯をつけて停車している通学通園バスの側方を通過するときは、徐行して安全確認する必要がある。,左折時の徐行義務は大型貨物自動車にはない。,,,,,"左折方法に関する次の記述のうち、誤っているものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 左折するときは、あらかじめできる限り道路の左側端に寄り、左側端に沿って徐行する。
2. 交通事故があったときは、直ちに停止し、負傷者救護、危険防止、警察官への報告等を行う必要がある。
3. 児童等の乗降のため非常点滅表示灯をつけて停車している通学通園バスの側方を通過するときは、徐行して安全確認する必要がある。
4. 左折時の徐行義務は大型貨物自動車にはない。",4,左折方法については、「左折するときは、あらかじめできる限り道路の左側端に寄り、左側端に沿って徐行する。」が基本である。正答の選択肢はこの原則と異なるため誤りである。,generated_practice,generated_practice
